empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid
26,1,ab01d973c0064b0da854c1c319f94bf6,40.83618,-73.939789,Amsterdam Ave & W 162 St,2022-12-05T01:39:36.446000Z,0,True,1670203520,"['creditcard', 'key']",True,1,1,27,4052
13,11,704afa6435c783a945e9ba1ced51ef79,40.834468,-73.939865,W 160 St & St. Nicholas Ave,2022-12-05T01:39:36.446000Z,6,True,1670203506,"['creditcard', 'key']",True,1,1,26,4051
15,4,a6bd36bf42380d5e638614ab9ed4e1c8,40.839278,-73.945446,W 163 St & Riverside Dr,2022-12-05T01:39:36.440000Z,2,True,1670183085,"['creditcard', 'key']",True,1,1,19,4054
9,12,9386b43640322bafb8df7a34436bbade,40.820302,-73.903944,E 160 St & Tinton Ave,2022-12-05T01:39:36.882000Z,3,True,1670181579,"['creditcard', 'key']",True,1,1,22,3985
20,7,f8dda0067aa3c8f6e0a944f0ba3394ce,40.84004,-73.942939,W 165 St & Fort Washington Ave,2022-12-05T01:39:36.439000Z,4,True,1670203968,"['creditcard', 'key']",True,1,1,27,4055
23,1,5513a73dcdefd0b88bf95d19ba4f9f80,40.839137,-73.941409,Broadway & W 165 St,2022-12-05T01:39:36.438000Z,1,True,1670202550,"['creditcard', 'key']",True,1,1,24,4056
20,3,722f02f052097217388234e5f1b98104,40.84522,-73.940493,Fort Washington Ave & W 173 St,2022-12-05T01:39:36.543000Z,3,True,1670201028,"['creditcard', 'key']",True,1,1,24,4061
20,2,e94a89a94e01b1551aab828d199d050f,40.842173,-73.935111,Amsterdam Ave & W 172 St,2022-12-05T01:39:36.542000Z,2,True,1670204123,"['creditcard', 'key']",True,1,1,23,4060
6,10,e1aa84c60a4dd7d0f5387de289b781fe,40.830702,-73.936371,Frederick Douglass Blvd & Harlem River Dr,2022-12-05T01:39:35.263000Z,0,True,1670203981,"['creditcard', 'key']",True,1,1,19,4028
21,1,231bb88e3c431557d9e297374e904b58,40.835775,-73.9434,Broadway & W 160 St,2022-12-05T01:39:36.671000Z,0,True,1670200217,"['creditcard', 'key']",True,1,1,22,4071
27,5,3071771712dbe4468e3c766a4d6d5273,40.78476,-73.969862,Central Park West & W 85 St,2022-12-05T01:39:36.669000Z,2,True,1670203841,"['creditcard', 'key']",True,1,1,38,4075
18,6,68fcda3c239cc8c15b8fdce5896deee1,40.832081,-73.942386,Amsterdam Ave & W 156 St,2022-12-05T01:39:36.319000Z,3,True,1670203737,"['creditcard', 'key']",True,1,1,27,4047
19,5,be981361f27f544964784cf3e17be822,40.819241,-73.941057,Adam Clayton Powell Blvd & W 141 St,2022-12-05T01:39:35.259000Z,2,True,1670202977,"['creditcard', 'key']",True,1,1,24,4023
19,3,5d91a4502fa6e582b7ffd998f184c513,40.839443,-73.937044,Amsterdam Ave & W 167 St,2022-12-05T01:39:36.437000Z,0,True,1670201790,"['creditcard', 'key']",True,1,1,23,4057
18,5,08423165fe3d1e6be59253fe24f8e811,40.838191,-73.936085,Edgecombe Ave & W 167 St,2022-12-05T01:39:36.669000Z,0,True,1670195358,"['creditcard', 'key']",True,1,1,23,4074
16,3,41e22cfe89dc93748fd2b8da285cf534,40.835798,-73.937496,W 163 St & Edgecombe Ave,2022-12-05T01:39:36.445000Z,1,True,1670204232,"['creditcard', 'key']",True,1,1,19,4053
22,1,de9d1a142c9d8843ed7214b3e961aa98,40.844044,-73.933651,Amsterdam Ave & W 175 St,2022-12-05T01:39:36.540000Z,0,True,1670202081,"['creditcard', 'key']",True,1,1,23,4062
22,1,a1f23edb96370a27313e114bb8bd69db,40.846052,-73.937648,Wadsworth Ave & W 175 St,2022-12-05T01:39:36.541000Z,1,True,1670203804,"['creditcard', 'key']",True,1,1,24,4063
24,0,bd0737c8122b1219d2f595b9050d1c64,40.848282,-73.941343,Cabrini Blvd & W 177 St,2022-12-05T01:39:36.548000Z,0,True,1670191022,"['creditcard', 'key']",True,1,1,24,4069
19,4,28cf18bbf722dcc6e0418e719d6c1312,40.847396,-73.931205,Amsterdam Ave & W 180 St,2022-12-05T01:39:36.544000Z,2,True,1670199311,"['creditcard', 'key']",True,1,1,23,4067
13,10,a7f2fc9277b0a1366bd3cc1c9e6230da,40.847305,-73.933291,Audobon Ave & W 179 St,2022-12-05T01:39:36.543000Z,3,True,1670199505,"['creditcard', 'key']",True,1,1,23,4066
31,2,fe476c6c9aac55195a4c31a99b8f9d89,40.848467,-73.936064,Wadsworth Ave & W 179 St,2022-12-05T01:39:36.546000Z,2,True,1670202381,"['creditcard', 'key']",True,1,1,35,4065
16,4,76e99ec8ae0548bd87f5cd0755963ea3,40.818212,-73.955277,Old Broadway & W 133 St,2022-12-05T01:39:36.639000Z,2,True,1670199165,"['creditcard', 'key']",True,1,1,20,4104
20,2,27d7174adbc6581cde33e86a4123ad56,40.830663,-73.941323,St. Nicholas Ave & W 155 St,2022-12-05T01:39:35.245000Z,1,True,1670199484,"['creditcard', 'key']",True,1,1,23,4027
26,3,42bdfd95b16ecefff5648f275d1cb734,40.852252,-73.937854,Fort Washington Ave & W 183 St,2022-12-05T01:39:36.547000Z,3,True,1670202731,"['creditcard', 'key']",True,1,1,30,4068
14,5,9ef94b24c342975106d5f4488e12d4cb,40.69573398,-73.97129668,Clermont Ave & Park Ave,2022-12-05T01:39:35.592000Z,4,True,1670203431,"['creditcard', 'key']",True,1,1,19,421
35,8,719f3011fba69cf7ea4d1bd2089aff8c,40.788664991278836,-73.96680057048798,Central Park W & W 91 St,2022-12-05T01:39:36.435000Z,6,True,1670203981,"['creditcard', 'key']",True,1,1,48,4124
8,13,27a9eed03d870dfeecb68b68cd861458,40.84925,-73.93022,Amsterdam Ave & W 183 St,2022-12-05T01:39:36.642000Z,0,True,1670175345,"['creditcard', 'key']",True,1,1,21,4109
18,12,4ce6329557f7ea534d1d01c4861c65e3,40.833909,-73.92112,Gerard Ave & McClellan St,2022-12-05T01:39:36.225000Z,1,True,1670197960,"['creditcard', 'key']",True,1,1,30,4082
1,26,aac07445689d23f65bbf80ea07596dcc,40.820089,-73.928947,E 150 St & Gerard Ave,2022-12-05T01:39:36.670000Z,4,True,1670204243,"['creditcard', 'key']",True,1,1,29,4076
14,7,8768e38b0c721ed174ce8fd5098741b8,40.83173,-73.922394,Gerard Ave & E 165 St,2022-12-05T01:39:35.940000Z,1,True,1670185335,"['creditcard', 'key']",True,1,1,21,4081
16,13,3bb1d17813291d3cd959eaecd50bcee7,40.834263,-73.917641,Grand Concourse & E 167 St,2022-12-05T01:39:36.120000Z,3,True,1670201512,"['creditcard', 'key']",True,1,1,30,4096
16,3,091363b289454cd265e586c98d85080a,40.830262,-73.923391,Gerard Ave & E 164 St,2022-12-05T01:39:36.532000Z,0,True,1670200013,"['creditcard', 'key']",True,1,1,19,4116
15,3,225442af0468f2a7e887552c28eebd8a,40.834457,-73.928381,Ogden Ave & W 165 St,2022-12-05T01:39:36.637000Z,0,True,1670186176,"['creditcard', 'key']",True,1,1,19,4103
10,11,037ce5b82294ef582b39ed70a863a9cd,40.835334,-73.9154,Sheridan Ave & E 168 St,2022-12-05T01:39:35.942000Z,6,True,1670200961,"['creditcard', 'key']",True,1,1,22,4084
14,3,816ded3bc701ccc696a516eba5f09fae,40.839312,-73.922423,Shakespeare Ave & W 169 St,2022-12-05T01:39:36.129000Z,1,True,1670202318,"['creditcard', 'key']",True,1,1,20,4098
22,8,1f0aa7c55f92c1b023cbdb4e47621dd6,40.72506551015475,-73.97515833377838,Avenue D & E 10 St,2022-12-05T01:39:36.537000Z,0,True,1670203709,"['creditcard', 'key']",True,1,1,30,4110
11,10,7d6535586d6b9f755ce9fbeb0abc57f4,40.834015,-73.908863,E 169 St & Webster Ave,2022-12-05T01:39:36.129000Z,3,True,1670202917,"['creditcard', 'key']",True,1,1,21,4099
21,2,1c06103496ad8131ccc2e3d93b217c99,40.839549,-73.913004,Grand Concourse & E 171 St,2022-12-05T01:39:35.943000Z,0,True,1670200852,"['creditcard', 'key']",True,1,1,25,4085
4,17,d2d94273d6e713415da55bb03a4eeddd,40.840536,-73.919228,Inwood Ave & W 170 St,2022-12-05T01:39:35.944000Z,0,True,1670142417,"['creditcard', 'key']",True,1,1,21,4086
15,6,07dcbfd4fa74f30c045b489a48259466,40.84207,-73.926075,W 170 St & University Ave,2022-12-05T01:39:35.945000Z,1,True,1670202073,"['creditcard', 'key']",True,1,1,22,4087
4,19,eb1883b17a32f18a47bfe7505dcd2971,40.822215,-73.914688,E 158 St & Melrose Ave,2022-12-05T01:39:35.584000Z,3,True,1670186734,"['creditcard', 'key']",True,1,1,23,3972
23,1,20033983bc8432af9f50b9f7d5d6a545,40.6793307,-73.97519523,Prospect Pl & 6 Ave,2022-12-05T01:39:36.716000Z,0,True,1670196286,"['creditcard', 'key']",True,1,1,25,3415
17,3,76d654df0d9dc9702b7f64261c0a387e,40.823429,-73.924689,Grand Concourse & E 156 St,2022-12-05T01:39:35.851000Z,1,True,1670195400,"['creditcard', 'key']",True,1,1,21,4090
22,20,e5723d87e43ca6b91d78d65c63d86315,40.78839,-73.9747,W 87 St & Amsterdam Ave,2022-12-05T01:39:36.373000Z,11,True,1670204213,"['creditcard', 'key']",True,1,1,43,3285
27,20,0247e4455157e703b2059b05e99b1583,40.789622,-73.97757,W 87 St & West End Ave,2022-12-05T01:39:36.371000Z,11,True,1670203527,"['creditcard', 'key']",True,1,1,47,3287
3,16,2f3b31369758bd42df0bbe0fee76f8b1,40.830179,-73.928747,Jerome Ave & Anderson Ave,2022-12-05T01:39:36.106000Z,1,True,1670169075,"['creditcard', 'key']",True,1,1,19,4092
14,7,539b9ac394eb1be807f07efb5c6c231c,40.829608,-73.921461,Grand Concourse & E 164 St,2022-12-05T01:39:36.638000Z,0,True,1670200814,"['creditcard', 'key']",True,1,1,22,4102
6,15,1438a2638d7050480b05072dfd2e65e0,40.831584,-73.9149,Morris Ave & McClellan St,2022-12-05T01:39:36.292000Z,4,True,1670203021,"['creditcard', 'key']",True,1,1,22,4130
14,2,5b6ead3760691701c0fb8a811d32e5aa,40.83649,-73.918316,Walton Ave & E 168 St,2022-12-05T01:39:35.941000Z,2,True,1670204267,"['creditcard', 'key']",True,1,1,20,4083
20,1,cc07af3c38f67dc625ee3f25200216a3,40.833303,-73.939326,W 159 St & Edgecombe Ave,2022-12-05T01:39:36.447000Z,0,True,1670181035,"['creditcard', 'key']",True,1,1,21,4050
10,8,5074c3a8c12bf198b082c34b04c49239,40.75742,-73.945133,40 Ave & 9 St,2022-12-05T01:39:36.588000Z,4,True,1670203470,"['creditcard', 'key']",True,1,1,19,3557
13,8,887a1feb0f2629df90a9f89132c5d605,40.825716,-73.915585,Park Ave & E 162 St,2022-12-05T01:39:36.125000Z,6,True,1670198474,"['creditcard', 'key']",True,1,1,21,4094
18,1,82bb08635ec74b9a91459293aa1bd534,40.839142,-73.925961,Ogden Ave & Merriam Ave,2022-12-05T01:39:36.432000Z,1,True,1670198889,"['creditcard', 'key']",True,1,1,19,4127
22,0,8121dda5c07977ce90969b8acc1b8b21,40.837576,-73.910489,College Ave & E 170 St,2022-12-05T01:39:36.428000Z,0,True,1670199835,"['creditcard', 'key']",True,1,1,24,4128
15,3,24bceb83a849b507e01c89aff0d62edb,40.843264,-73.904867,Clay Ave & E 173 St,2022-12-05T01:39:36.647000Z,1,True,1670198653,"['creditcard', 'key']",True,1,1,19,4108
36,5,c8158de4066769d065d46285082ff694,40.749498546025194,-73.97729203113158,E 39 St & Lexington Ave,2022-12-05T01:39:36.432000Z,0,True,1670203198,"['creditcard', 'key']",True,1,1,43,4120
14,3,5ba015beac09575892adf8c2b17c0d6b,40.76408932350688,-73.91065120697021,28 Ave & 44 St,2022-12-05T01:39:35.463000Z,1,True,1670201228,"['creditcard', 'key']",True,1,1,19,3691
14,5,325144d972617ff140a410abb38a425a,40.812769,-73.901583,Southern Blvd & Avenue St. John,2022-12-05T01:39:36.293000Z,2,True,1670201545,"['creditcard', 'key']",True,1,1,19,4132
16,4,bcd56c1753bd56710334a2846084cc5f,40.815077,-73.899939,Beck St & Leggett Ave,2022-12-05T01:39:36.294000Z,4,True,1670203361,"['creditcard', 'key']",True,1,1,20,4133
2,17,a5725b6c30947559d2ecc49a28db3a54,40.829797,-73.931015,Jerome Ave & Ogden Ave,2022-12-05T01:39:36.107000Z,1,True,1670184864,"['creditcard', 'key']",True,1,1,21,4091
13,11,25af6f2f3633c375549caa431a1adc8b,40.816343,-73.896447,Longwood Ave & Southern Blvd,2022-12-05T01:39:36.295000Z,7,True,1670198480,"['creditcard', 'key']",True,1,1,24,4134
14,8,b8a38fda3dec483de10f763b4bfff1fd,40.819701,-73.901311,Westchester Ave & Longwood Ave,2022-12-05T01:39:36.305000Z,0,True,1670202355,"['creditcard', 'key']",True,1,1,23,4135
6,13,e96cfb33a431f10e7c5766a987ebf0a0,40.818185,-73.894143,Southern Blvd & Tiffany St,2022-12-05T01:39:36.186000Z,1,True,1670189284,"['creditcard', 'key']",True,1,1,20,4141
26,9,f3b68140aec0b0434cedcd137cee864b,40.721319,-74.010065,Greenwich St & Hubert St,2022-12-05T01:39:36.478000Z,0,True,1670204019,"['creditcard', 'key']",True,1,1,35,3436
8,10,7f8def6715fdbe7daaf8bf918bdaff75,40.844075,-73.917256,Goble Pl & Macombs Rd,2022-12-05T01:39:36.292000Z,2,True,1670194183,"['creditcard', 'key']",True,1,1,19,4131
19,0,e8720caf59880913fe1ef7e642ba74f9,40.821075,-73.895069,E 163 St & Tiffany St,2022-12-05T01:39:36.184000Z,0,True,1670201923,"['creditcard', 'key']",True,1,1,19,4147
4,22,de54accb14b7cd132b41a1a38dd42171,40.82441,-73.92818,River Ave & E 153 St,2022-12-05T01:39:35.811000Z,1,True,1670203349,"['creditcard', 'key']",True,1,1,27,4166
3,14,b0f423dc5500907c4db00fb3c54d02f0,40.69512845,-73.99595065,Hicks St & Montague St,2022-12-05T01:39:35.383000Z,2,True,1670204104,"['creditcard', 'key']",True,1,1,20,406
30,1,e517461445b94765017f15d77826f199,40.842941,-73.938631,W 171 St & St. Nicholas Ave,2022-12-05T01:39:36.448000Z,1,True,1670202601,"['creditcard', 'key']",True,1,1,31,4059
20,1,168945a14fa09790975c2f6baff2553a,40.823162,-73.923267,Concourse Village West & E 156 St,2022-12-05T01:39:36.639000Z,0,True,1670193261,"['creditcard', 'key']",True,1,1,21,4105
25,2,b61167d0bbfad45be37a06681b244715,40.821967,-73.896752,Intervale Ave & Westchester Ave,2022-12-05T01:39:36.183000Z,0,True,1670179518,"['creditcard', 'key']",True,1,1,27,4148
10,9,70503d005dbfbbbbd19def75cabf17b2,40.820578,-73.888271,Faile St & Garrison Ave,2022-12-05T01:39:35.971000Z,2,True,1670142418,"['creditcard', 'key']",True,1,1,19,4154
14,5,c48d7dba8b6bd7222b031acbd63081be,40.84301,-73.91172,Grand Concourse & East Mount Eden Ave,2022-12-05T01:39:35.811000Z,1,True,1670201197,"['creditcard', 'key']",True,1,1,19,4167
14,15,c82909c98b31dac05e9306b63a323ec3,40.83299,-73.94592,Broadway & W 155 St,2022-12-05T01:39:35.772000Z,6,True,1670202759,"['creditcard', 'key']",True,1,1,31,4188
13,6,4516368a93b99c2ea07c226e5a37fc2c,40.827184,-73.893721,E 169 St & Fox St,2022-12-05T01:39:35.972000Z,4,True,1670188926,"['creditcard', 'key']",True,1,1,19,4155
16,3,e4d564c4a3bd49cbc9de1e0a7106282a,40.824796,-73.90242,Tinton Ave & E 165 St,2022-12-05T01:39:36.291000Z,3,True,1670202511,"['creditcard', 'key']",True,1,1,19,4139
14,4,0f1323b851969dcbf69c8600fdfe6df7,40.830529,-73.894717,Freeman St & Reverend James A Polite Ave,2022-12-05T01:39:35.973000Z,1,True,1670187644,"['creditcard', 'key']",True,1,1,19,4158
16,3,35cb4c22b58cd751194c6e632adf0d9f,40.834124,-73.88955,Southern Blvd & E 172 St,2022-12-05T01:39:35.815000Z,0,True,1670193852,"['creditcard', 'key']",True,1,1,19,4162
18,2,dbe3cf1caac1f3526e56e8305d0fae6f,40.85168,-73.94186,W 181 St & Riverside Dr,2022-12-05T01:39:35.669000Z,0,True,1670200577,"['creditcard', 'key']",True,1,1,21,4193
0,53,2cd44523a6a2c76c784864c504b2a4b1,40.69608941,-73.97803415,Park Ave & St Edwards St,2022-12-05T01:39:36.912000Z,1,True,1670196585,"['creditcard', 'key']",True,1,1,53,119
16,1,70a340ea27e937e2d816647d828af95c,40.832057,-73.927421,Anderson Ave & W 164 St,2022-12-05T01:39:36.427000Z,1,True,1670200054,"['creditcard', 'key']",True,1,1,19,4129
25,5,78a6d91d2c3e20e1bb788d63b076f92e,40.823732,-73.919379,Concourse Village East & E 158 St,2022-12-05T01:39:36.664000Z,3,True,1670196114,"['creditcard', 'key']",True,1,1,31,4078
2,38,29bfff7d2e0648f6c010fc519dd1f711,40.73555,-73.95284,McGuinness Blvd & Eagle St,2022-12-05T01:39:36.257000Z,3,True,1670203760,"['creditcard', 'key']",True,1,1,42,3118
17,4,3d8cf5ee5e8fa4ced1ebb4a2d6db9b47,40.83406,-73.92243,River Ave & McClellan St,2022-12-05T01:39:35.665000Z,0,True,1670202419,"['creditcard', 'key']",True,1,1,21,4199
15,4,9eeca8aac99d0c966ba652db42405326,40.83545,-73.90153,Fulton Ave & St. Paul's Pl,2022-12-05T01:39:35.969000Z,3,True,1670195166,"['creditcard', 'key']",True,1,1,19,4156
7,11,bcfab22be47d8a8883eeb6474ee28557,40.82696,-73.907451,3 Ave & Franklin Ave,2022-12-05T01:39:36.290000Z,0,True,1670201766,"['creditcard', 'key']",True,1,1,19,4138
19,2,eaa62a119b6c9ac52f902847a03e5812,40.822756,-73.951346,Hamilton Pl & W 140 St,2022-12-05T01:39:36.681000Z,2,True,1670202731,"['creditcard', 'key']",True,1,1,21,3960
8,10,c96a4a5a1b3aa0ae9047e15326276725,40.834857,-73.903743,3 Ave & E 170 St,2022-12-05T01:39:35.705000Z,2,True,1670202743,"['creditcard', 'key']",True,1,1,21,4174
12,33,39e0c5535a118b97e5c64d0fd2da9b8e,40.745686,-74.005141,W 20 St & 10 Ave,2022-12-05T01:39:35.598000Z,0,True,1670203518,"['creditcard', 'key']",True,1,1,49,3813
20,1,0bac8585a63ad3d5fdc718738103cae5,40.830471,-73.904556,Fulton Ave & E 168 St,2022-12-05T01:39:35.967000Z,1,True,1670203992,"['creditcard', 'key']",True,1,1,21,4152
2,15,00f0ea447a1af60aa053a510d944e623,40.825737,-73.927311,E 157 St & River Ave,2022-12-05T01:39:36.433000Z,0,True,1670204201,"['creditcard', 'key']",True,1,1,19,4126
1,19,d06e6498c31efd64e51222f1f718eb33,40.6753274,-74.0100698,Wolcott St & Dwight St,2022-12-05T01:39:35.364000Z,4,True,1670204071,"['creditcard', 'key']",True,1,1,21,3340
6,21,726ad43c35065e99538191eb70b287fe,40.72079821,-73.95484712,N 12 St & Bedford Ave,2022-12-05T01:39:36.100000Z,1,True,1670204278,"['creditcard', 'key']",True,1,1,27,3101
26,1,1a0be674301576bb0e3ce14a5c303be2,40.66407983678161,-73.96025128666679,Sullivan Pl & Franklin Ave,2022-12-05T01:39:36.532000Z,1,True,1670204090,"['creditcard', 'key']",True,1,1,27,4117
27,12,e99c97fd8792bc37d9669ace03f8887f,40.680611,-73.99475825,Carroll St & Smith St,2022-12-05T01:39:36.610000Z,0,True,1670204236,"['creditcard', 'key']",True,1,1,41,3382
19,2,5e29d9445c919d17f826bda15df4e440,40.83899,-73.9109,Morris Ave & E 171 St,2022-12-05T01:39:35.817000Z,0,True,1670198934,"['creditcard', 'key']",True,1,1,21,4169
28,2,4c75b208e6bc6c0aa04224b6bf639827,40.715143,-73.944507,Graham Ave & Conselyea St,2022-12-05T01:39:35.477000Z,2,True,1670204178,"['creditcard', 'key']",True,1,1,30,3086
14,6,b20b28529e5a4f53f3854c34f903fd3d,40.83999,-73.90549,Clay Ave & Claremont Pkwy,2022-12-05T01:39:36.518000Z,1,True,1670202041,"['creditcard', 'key']",True,1,1,21,4201
9,19,537b7462ea4c5df12d48bda50dc7c8b2,40.71286844,-73.95698119,Grand St & Havemeyer St,2022-12-05T01:39:36.945000Z,2,True,1670203372,"['creditcard', 'key']",True,1,1,31,471
14,4,38d18b335b85f074082f18bf37444250,40.819999,-73.897263,Dawson St & Intervale Ave,2022-12-05T01:39:36.516000Z,0,True,1670142418,"['creditcard', 'key']",True,1,1,19,4202
28,7,16192e9e9c1fd9881678a172bbe8859d,40.84224,-73.8985,3 Ave & E 174 St,2022-12-05T01:39:35.815000Z,2,True,1670200357,"['creditcard', 'key']",True,1,1,35,4161
11,7,480bd31f85deae5bb5630c392ef5555f,40.839586,-73.900277,3 Ave & E 172 St,2022-12-05T01:39:35.974000Z,3,True,1670201110,"['creditcard', 'key']",True,1,1,19,4159
3,17,b42c6731e2904fd95fdabe51cc3a7a71,40.827301,-73.896372,Intervale Ave & Kelly St,2022-12-05T01:39:35.671000Z,2,True,1670198959,"['creditcard', 'key']",True,1,1,20,4191
17,8,f0d48ab5d236667d32ea45385e2cc6bf,40.668603,-73.9904394,12 St & 4 Ave,2022-12-05T01:39:35.577000Z,3,True,1670204031,"['creditcard', 'key']",True,1,1,25,3322
24,4,861172d57fe65cc958f1142e03b758e1,40.675146838709786,-73.97523209452629,Berkeley Pl & 7 Ave,2022-12-05T01:39:35.364000Z,3,True,1670204057,"['creditcard', 'key']",True,1,1,29,3346
16,3,ef0c8fb29b82ed7bf6a2b26759c6d65c,40.82895,-73.90521,E 167 St & Franklin Ave,2022-12-05T01:39:36.182000Z,3,True,1670197565,"['creditcard', 'key']",True,1,1,20,4149
17,7,815b6b1b25d68369bd34f150e6a3854c,40.822545,-73.901824,E 163 St & Union Ave,2022-12-05T01:39:36.186000Z,4,True,1670203404,"['creditcard', 'key']",True,1,1,24,4140
4,25,84b3a53612debeb461de4a703985747e,40.840484,-73.917946,Plaza Dr & W 170 St,2022-12-05T01:39:35.667000Z,1,True,1670199609,"['creditcard', 'key']",True,1,1,30,4194
60,17,4c020f4fb17b6234df87153d677e9bd6,40.73912601,-73.97973776,E 25 St & 2 Ave,2022-12-05T01:39:35.915000Z,2,True,1670204266,"['creditcard', 'key']",True,1,1,79,507
3,17,4179c4529740008c41947e647a9c9f51,40.838379,-73.905838,E 171 St & Webster Ave,2022-12-05T01:39:35.706000Z,1,True,1670191825,"['creditcard', 'key']",True,1,1,20,4175
12,7,a579c6a8097904660dd5d2894abf4af4,40.840683,-73.915073,Walton Ave & E 171 St,2022-12-05T01:39:35.670000Z,2,True,1670203465,"['creditcard', 'key']",True,1,1,19,4190
9,24,72848b662aae6385dd750ef7aa644ebf,40.74966,-73.9521,9 St & 44 Rd,2022-12-05T01:39:36.409000Z,2,True,1670198175,"['creditcard', 'key']",True,1,1,34,3127
15,0,2c9261e7f49293de7c2360ef8d939a17,40.83130549267296,-73.91744792461395,Sherman Ave & E 166 St,2022-12-05T01:39:36.520000Z,0,True,1670202516,"['creditcard', 'key']",True,1,1,19,4207
4,17,bc05be112e18306e55314b793b6b162c,40.831444,-73.926226,Jerome Ave & E 164 St,2022-12-05T01:39:35.939000Z,1,True,1670195641,"['creditcard', 'key']",True,1,1,21,4080
0,17,285b8a7624e283226cf8b7f1547bc96f,40.78294,-73.93077,Wards Meadow Comfort Station,2022-12-05T01:39:36.535000Z,8,True,1670204191,"['creditcard', 'key']",True,1,1,18,4112
2,20,f432d2bef9ce1c2ab5e8dd875a8529c0,40.79346,-73.92389,Icahn Stadium,2022-12-05T01:39:36.536000Z,2,True,1670203352,"['creditcard', 'key']",True,1,1,22,4113
2,23,7e90a5491bea7bb00bb25036c44c0f29,40.80046,-73.92404,Bronx Shore Comfort Station,2022-12-05T01:39:36.534000Z,6,True,1670197361,"['creditcard', 'key']",True,1,1,25,4115
1,24,f94c608006091d14afc8a771d3362e25,40.79558,-73.91906,Sunken Meadow Comfort Station,2022-12-05T01:39:36.533000Z,2,True,1670199849,"['creditcard', 'key']",True,1,1,25,4114
1,18,e5459c377ca23214f7d780514c90613b,40.826677,-73.929327,E 153 St & E 157 St,2022-12-05T01:39:36.636000Z,1,True,1670185229,"['creditcard', 'key']",True,1,1,19,4101
13,8,7621c7f870cdd96f3a909da9be523f39,40.828199,-73.903719,Boston Rd & E 167 St,2022-12-05T01:39:35.710000Z,4,True,1670203679,"['creditcard', 'key']",True,1,1,21,4171
6,13,c34a0a3eefad070faeceed7a3d8f2d80,40.82809,-73.91288,E 165 St & Clay Ave,2022-12-05T01:39:35.812000Z,2,True,1670200532,"['creditcard', 'key']",True,1,1,19,4165
13,4,1ffc249cff29342a164b5808df24160c,40.70413,-73.90737,Onderdonk Ave & Gates Ave,2022-12-05T01:39:36.771000Z,1,True,1670202599,"['creditcard', 'key']",True,1,1,19,3885
13,5,f1ad2d411ca41d27990cc9ba4e8b9a53,40.835302,-73.895133,Wilkins Ave & Crotona Park E,2022-12-05T01:39:36.619000Z,1,True,1670188767,"['creditcard', 'key']",True,1,1,19,4213
18,9,0359e3baa47255485ec2eb5bf9418c1f,40.818154,-73.925294,E 149 St & Park Ave,2022-12-05T01:39:35.778000Z,2,True,1670198173,"['creditcard', 'key']",True,1,1,27,4186
17,5,3e5cd35351fe3940e1235f1aff387f27,40.83196,-73.91956,Grand Concourse & E 166 St,2022-12-05T01:39:36.618000Z,1,True,1670203710,"['creditcard', 'key']",True,1,1,24,4210
18,0,609030c953ea4cfc352ad9bf22f199a5,40.831762,-73.896853,Prospect Ave & Jennings St,2022-12-05T01:39:35.708000Z,0,True,1670202375,"['creditcard', 'key']",True,1,1,20,4177
13,3,859cefe1951bdccdfcd1888edcc511bc,40.831998,-73.892686,Louis Nine Blvd & Intervale Ave,2022-12-05T01:39:35.775000Z,2,True,1670196974,"['creditcard', 'key']",True,1,1,19,4182
35,20,26647e48c84f4e48fb8da1fc40697eb2,40.73587678,-73.98205027,E 20 St & 2 Ave,2022-12-05T01:39:36.867000Z,0,True,1670203256,"['creditcard', 'key']",True,1,1,56,461
17,49,3235cbacd9cbd52957594657c6d4161c,40.73971301,-73.99456405,W 18 St & 6 Ave,2022-12-05T01:39:35.554000Z,6,True,1670203748,"['creditcard', 'key']",True,1,1,69,168
16,3,e17c12d12f92938ae7eefd3c06ab68d5,40.70577,-73.91292,Harman St & Seneca Ave,2022-12-05T01:39:36.775000Z,1,True,1670202458,"['creditcard', 'key']",True,1,1,19,3883
8,8,c88839fa370beb7ce3a2bc5e1a9d6ed5,40.824811,-73.916407,E 161 St & Park Ave,2022-12-05T01:39:35.664000Z,8,True,1670200375,"['creditcard', 'key']",True,1,1,21,4198
13,2,bcc6925828e062deb1be8df10545a6bb,40.838706,-73.927034,University Ave & W 168 St,2022-12-05T01:39:36.515000Z,2,True,1670203853,"['creditcard', 'key']",True,1,1,18,4209
22,0,b14edc1ece9991f3a55c449c06603703,40.837213,-73.908345,E 170 St & Clay Ave,2022-12-05T01:39:36.640000Z,0,True,1670199911,"['creditcard', 'key']",True,1,1,24,4107
3,16,3ea0bf9dd10e24632d5bc6b1fa7c9a97,40.828975,-73.911259,Webster Ave & E 166 St,2022-12-05T01:39:35.709000Z,1,True,1670196601,"['creditcard', 'key']",True,1,1,19,4170
19,0,66106c98d0e56bbb0e4b738f22828e27,40.813991,-73.8855,Hunts Point Ave & Bryant Ave,2022-12-05T01:39:36.187000Z,0,True,1670187341,"['creditcard', 'key']",True,1,1,21,4143
18,14,123338b34eddfe0824668b056d4294db,40.696232971293156,-73.99142056703568,Clinton St & Tillary St,2022-12-05T01:39:35.877000Z,0,True,1670202609,"['creditcard', 'key']",True,1,1,33,4225
